e__0,e__1,e__2,e__3,e__4,e__5,e__6,e__7,e__8,e__9,e__10,e__11,e__12,e__13,e__14,e__15,e__16,e__17,e__18,e__19,e__20,e__21,e__22,e__23,e__24,e__25,e__26,e__27,e__28,e__29,hypothesis,is_attack,ts,principal_id,cloud,dataset
0.23181975,-0.9518372,-0.27982518,-1.4422451,0.5325322,-0.4005911,0.77059007,-0.3221209,-0.98769987,-0.53591937,1.5081012,2.096073,-1.5070266,0.9057188,-1.1082675,-0.7598837,0.2089803,0.48933893,-0.72820187,0.61014855,1.184223,0.72847635,-0.96622527,-0.44469646,0.8752455,1.5513902,-1.2709461,0.30276188,0.73429877,-1.3965042,BENIGN,0,2025-01-27 03:56:30+00:00,1131,AZURE,DEMO
1.0188814,2.1148558,0.6638279,0.56568986,-0.75123745,-0.49034658,-0.64723593,-0.8844203,-0.24214324,0.3091961,-0.8575958,-0.3474013,0.31894058,-2.1167643,0.94927317,0.21304217,0.22670512,1.1563555,0.9381448,0.6072832,0.27964014,-0.009770183,-0.5808972,-0.9607649,0.38732013,0.39410242,0.14114387,-1.3440018,-2.6552105,0.055596996,BENIGN,0,2025-01-03 13:47:04+00:00,1194,CIC_NET,DEMO
-0.033901818,2.1179104,3.748642,2.1312249,1.3634714,0.754165,1.2233187,1.7630979,2.8729162,1.9402484,-0.030477664,-1.5369256,0.6550522,2.3326416,1.0157915,-0.8599532,-0.5617886,-0.68981695,0.60871786,-0.033787385,-0.4960464,-0.8464735,-0.75817555,-1.8541299,0.21999308,0.70015407,0.06971466,0.36488038,0.4650795,0.4251879,LATERAL_MOVEMENT,1,2025-01-05 17:58:37+00:00,1118,AZURE,DEMO
4.446511,4.790709,5.1783357,1.6742404,4.067171,2.3899295,5.006155,3.666058,3.876332,3.7172189,2.4367533,3.0375903,1.3352885,0.04747875,-1.0393994,-1.3247305,1.5472949,-0.31647703,0.4379519,0.7378722,0.0020267214,0.6437736,-0.92339844,0.6265285,-0.19027199,2.6021323,-1.5901691,0.12749228,0.6148504,-0.4112058,NETWORK_INTRUSION,1,2025-01-22 04:58:11+00:00,1074,CIC_NET,DEMO
-0.5738138,1.3245503,0.8409649,-0.79878306,-1.4829218,0.5884349,0.32277668,0.57093585,-0.13120355,0.85877305,1.6003716,1.5304555,-0.8189175,2.4996016,0.6581793,-1.4264988,0.43732274,0.2295079,-0.11658762,-0.20336004,0.7022061,0.70612377,-0.5866755,-0.5358445,-0.5750027,-0.17478247,0.8864459,1.2025435,-0.2142892,1.0989287,BENIGN,0,2025-01-29 22:44:58+00:00,1044,AZURE,DEMO
0.4416939,0.13304445,1.8675315,0.32911524,-0.135393,0.8357009,-1.2308527,-0.21934843,0.26176575,0.7193714,0.24106233,-1.2890524,-0.88495386,-0.43100685,0.24157396,-1.2969245,1.4090935,0.31290805,0.28572348,-0.17316264,-1.4433227,0.09081131,0.74823403,-0.15326563,1.0691581,-0.062324975,0.69602615,-0.11072722,0.3793472,0.86812574,BENIGN,0,2025-01-02 03:39:11+00:00,1155,CIC_NET,DEMO
1.3195856,3.047317,3.4543104,4.590388,2.4711518,0.30079374,0.6191633,1.5128437,3.6824222,4.596753,-3.261886,-1.3897007,-3.800978,2.6278841,-2.8356922,0.54996914,-0.16356885,0.44759527,-0.5452349,-0.060759235,-1.2706246,-1.0169374,-1.1551454,0.5770661,-1.149828,-0.0523035,-1.0919554,-1.0527388,-1.0921133,0.97761357,DATA_EXFILTRATION,1,2025-01-04 00:12:21+00:00,1067,GCP,DEMO
-0.18254407,-0.74717075,-1.0041162,-1.3443332,-0.71835995,-1.4365659,-0.43462175,-0.70781994,-0.7792243,1.2382264,-0.24402657,-0.18208393,1.2819805,-1.3587403,-0.487037,-1.5492326,0.07027384,0.6071439,-2.4249008,0.8599914,0.31103846,0.036484964,-1.2418463,0.7719435,1.6828921,-0.4074888,-0.31745222,0.022746526,-0.39945707,-0.1781643,BENIGN,0,2025-01-27 10:08:12+00:00,1177,GCP,DEMO
1.6284959,0.5336877,0.89004916,2.6331859,2.064307,-0.44668117,2.3443153,1.9768983,2.094387,-0.02549646,0.48198447,-2.1495862,0.6706272,-0.34047142,-0.70525515,-0.91992396,0.42689043,0.14546858,2.5898175,-0.01311426,-0.40718478,-0.37258536,1.5996065,0.960379,0.56797725,0.23289484,0.21508105,0.076148316,2.0552976,-1.2670668,CREDENTIAL_MISUSE,1,2025-01-17 17:22:19+00:00,1166,CIC_NET,DEMO
-0.9654484,2.243021,3.2027261,1.9855533,-0.18008436,2.5458183,0.7351151,0.5163731,0.82222605,0.19134495,-2.0451746,0.10657055,-1.4067513,3.7088811,-1.1886353,0.85172015,2.35403,1.4774929,2.7084558,0.10388665,1.0474283,0.49053833,0.99503726,0.84437317,-0.77196395,2.823427,-2.2606623,-0.8642361,0.68113047,0.29064772,LATERAL_MOVEMENT,1,2025-01-13 03:05:04+00:00,1130,CIC_NET,DEMO
0.7339121,1.315561,-0.24277551,1.439914,0.47080752,2.0009594,0.29537868,1.067806,1.2374647,1.5051796,-0.7874726,0.47935566,1.3883832,-0.20877194,-2.422921,1.1089106,1.1832945,2.6740165,0.13934316,0.9877182,0.1590628,-1.1060516,-0.00550727,-1.341556,0.96296465,0.5907302,0.43156946,-0.6369608,1.4187647,-1.0848016,CREDENTIAL_MISUSE,1,2025-01-02 05:24:56+00:00,1033,AZURE,DEMO
0.050019555,-1.1691923,-0.18320872,1.2710551,0.47240788,-0.9210239,-0.5220729,-0.37947753,-0.83429974,0.27258882,2.1838212,-0.5594296,1.9298164,-0.0036161253,0.32216898,0.26086375,-1.6963526,0.45469254,-2.4320383,0.20922217,0.16278744,-1.5349149,0.06477091,-0.2928822,-0.1536872,-0.14357135,-0.5890581,0.075699575,0.8656631,-0.23895328,BENIGN,0,2025-01-10 17:11:05+00:00,1110,CIC_NET,DEMO
-0.050251838,0.64916,2.269593,-0.1928054,-1.7022735,-0.8966875,0.60244364,1.5126243,-0.9457053,-0.043419823,0.01928609,-0.7688211,1.5352334,1.1640756,0.34415334,-0.41990447,0.9562272,0.513936,-0.43704146,0.97146827,0.36923283,-1.6606921,-0.9922263,-1.3293896,1.0312005,-0.70214856,0.62717193,2.1718729,0.7941347,-0.41896912,BENIGN,0,2025-01-28 05:17:51+00:00,1024,CIC_NET,DEMO
1.0563238,1.4936526,0.7722383,0.655518,0.9950353,2.3322098,1.279142,1.5747161,2.2691865,2.5272374,0.06449372,-2.095867,-4.824708,-2.0464723,1.2318379,0.33615118,2.5976124,0.31208262,1.1086227,0.13293979,0.487597,0.5096007,0.8877502,-0.13428077,1.270347,0.29963103,-0.6431519,-0.63600737,0.7288226,1.2642599,LATERAL_MOVEMENT,1,2025-01-17 17:17:32+00:00,1044,CIC_NET,DEMO
-0.5220625,1.350981,-0.886356,-0.017483272,1.0897337,-0.2475127,2.065754,1.2085799,-0.58152306,1.2554656,-2.404792,2.3456583,0.45592085,1.4075509,0.4780633,0.45571017,-0.35780016,0.98259324,1.6044881,2.8647263,-0.45613265,0.84666437,0.76447606,-0.47649133,0.72096604,-0.8163542,0.25702098,-0.21129349,0.44354978,0.5231683,CREDENTIAL_MISUSE,1,2025-01-25 07:03:13+00:00,1066,CIC_NET,DEMO
-0.5287221,-0.009673322,-0.12863286,-1.0894611,-0.3697807,-0.5790489,-1.1271058,-0.8038238,-0.25825685,0.05502411,-1.2436755,1.2002993,0.61334777,-0.08520016,-1.2189244,-0.21254826,-0.2732581,-1.0804781,-1.1617557,0.7664579,-0.32399905,0.8855698,-0.0131697655,0.7516796,0.7183268,0.46665913,1.1826227,0.10032842,-1.4947355,-1.3352151,BENIGN,0,2025-01-01 18:38:07+00:00,1080,AZURE,DEMO
1.1472008,2.5419478,1.3999445,2.005308,2.335677,1.9644029,-0.49112785,0.613087,3.565915,2.12606,-2.4960558,-0.65654147,-0.5329473,2.0021229,2.4907722,-1.028362,0.5291182,-0.8432219,-0.42245638,-0.65117633,1.73944,0.7280368,1.4009827,-1.3234686,0.19076529,-1.0080936,-0.9011196,0.4694432,0.17880325,0.28623003,LATERAL_MOVEMENT,1,2025-01-17 21:45:28+00:00,1086,CIC_NET,DEMO
-1.2561251,0.12759173,0.34770617,-0.67519987,-0.2719357,-1.6452941,-2.155716,2.0083199,0.20483623,-0.3589172,0.7982349,-0.87011033,0.110154904,1.1062508,-1.1020656,-0.4920017,-1.3807629,0.83522093,0.20537555,1.171689,0.84282374,-0.2614174,0.41078013,0.4214694,0.73345655,1.4664159,-1.0904793,-1.8763194,-1.0512251,0.47278163,BENIGN,0,2025-01-20 11:12:55+00:00,1144,GCP,DEMO
2.2137587,1.2311873,1.5282279,0.965703,1.6929058,1.1062725,3.4368088,3.1228383,2.5237887,1.8312496,-0.28040445,1.4056811,1.0942991,-3.6043203,0.8203138,-0.4911754,0.3971707,0.96896553,-0.09869257,1.2787148,1.0517305,-0.883811,0.117391616,-1.246462,-1.1669238,0.31003493,0.71343654,-1.5092357,2.048658,-0.4968766,LATERAL_MOVEMENT,1,2025-01-10 00:27:42+00:00,1084,CIC_NET,DEMO
0.20740181,-0.53411734,-0.28439447,1.5183465,1.5054713,-1.650441,-0.5636643,2.9506407,-0.4330186,0.4226813,1.1363865,0.853251,-2.8175557,0.33396402,1.7493082,0.029397646,-1.0411806,-1.0221137,-0.19906895,0.6752211,2.8896363,-0.28978863,0.5619679,-1.5445818,-1.684955,-0.49691007,0.4454381,-0.08632582,0.053260297,-0.27449128,BENIGN,0,2025-01-12 21:16:30+00:00,1114,CIC_NET,DEMO
3.5722587,3.3061633,2.2503583,2.108495,4.9594016,2.776778,3.3594544,4.78995,3.3303773,4.4774837,-0.11587947,0.97382927,0.22430487,-1.95837,-1.6414914,1.5650429,1.0362296,-2.3973532,0.35196164,1.1219784,-0.9682073,-0.50384396,-0.388009,1.5949768,0.597811,0.32904407,-1.1657864,-0.6846903,0.8502613,0.66010594,NETWORK_INTRUSION,1,2025-01-12 19:40:44+00:00,1017,AZURE,DEMO
-1.4205214,1.3994068,-0.86064255,0.35830808,2.7335057,-0.41837794,0.16753355,-0.5587903,0.1752539,1.4251263,-0.1945433,-0.2943071,1.1035502,-1.2632308,0.08311803,-0.7276939,-0.2379782,-0.8873463,-1.4288124,-2.2085001,-0.45272323,0.22794807,0.8132396,-1.3354696,0.1523035,0.5592548,0.3601983,0.25775078,-2.1623292,-0.11959416,BENIGN,0,2025-01-14 23:33:37+00:00,1053,AZURE,DEMO
-0.082278565,0.5453822,1.3874937,-0.25913152,-0.34495413,0.13053042,0.021781638,0.43246487,0.529081,-0.17611559,0.49923998,-0.21877296,-1.4504491,-1.1562194,-2.3349788,1.6627083,1.2852547,1.0347034,-0.21638694,0.97667706,0.89778656,-1.4541734,-0.78623325,0.5374846,-0.48909125,-0.7072394,0.8236168,-0.8283109,2.4816024,1.5942724,BENIGN,0,2025-01-29 06:08:07+00:00,1150,CIC_NET,DEMO
-0.21346067,1.2496065,0.18653406,-0.4158323,1.978068,0.3904702,-0.8944977,0.46005926,1.6774539,0.0023524272,0.20956962,-0.2997306,0.35197446,-0.97779024,-0.79552263,-0.3423461,0.1676836,1.1124339,-0.14716506,0.8274466,-0.4402826,0.5886996,1.1989832,-0.11514893,0.35126728,-0.58633834,0.58644074,-2.8014414,-1.6259483,0.5727996,BENIGN,0,2025-01-07 07:32:07+00:00,1016,AZURE,DEMO
-1.6359545,-0.48893976,1.403379,0.86391175,2.394906,0.07538849,-0.08273541,0.010144596,-0.9248404,-0.21317413,-1.2605269,1.1730891,0.7384482,-1.1604788,-0.66503745,0.39057416,0.27111503,-1.0495046,0.066107474,0.57131195,0.6000221,1.684656,0.25006205,-1.2408556,-1.064535,1.2561806,1.6109391,-0.034869738,0.38237852,0.09305603,BENIGN,0,2025-01-27 10:38:29+00:00,1076,CIC_NET,DEMO
2.7018995,1.5089433,3.4772732,4.7819505,3.170216,2.698048,2.5683227,3.4969206,4.151106,3.5326736,-4.7714705,0.21857081,0.03804087,-3.8869395,-2.1285684,0.35325697,1.6626462,-1.1754695,1.3137072,1.0805466,0.2665879,-1.1627872,-1.7040601,2.244387,0.13293335,1.9359559,0.9033443,0.11241415,0.23189855,1.0803347,DEFENSE_EVASION,1,2025-01-21 07:42:34+00:00,1127,AZURE,DEMO
4.7927923,4.075992,4.692772,4.740335,3.9296482,2.996205,4.097125,2.851708,3.2196007,3.9975474,-0.9106201,2.9832642,-0.32150412,-3.2532108,0.7763275,0.8475158,0.895064,0.011585706,-1.0836349,-0.018835086,0.57000774,-0.20115775,-0.33255863,-1.6993116,1.8112817,-0.059295695,2.3419218,0.36677414,1.5510747,-0.7177903,NETWORK_INTRUSION,1,2025-01-19 06:04:44+00:00,1049,AZURE,DEMO
-1.5143764,-0.1864972,0.5600104,0.6686109,0.39452463,2.2917717,0.3918307,-0.31008258,-0.23354775,-0.80532324,0.29317406,1.0815653,1.4089817,-0.296826,-0.052856322,-0.6415926,0.9683174,-1.2345796,-0.7219989,-4.157734,-1.1792364,-0.591063,-0.5107742,-1.2948815,-1.1298529,1.2615699,-0.77992666,-1.8092659,-1.0428444,-1.029556,BENIGN,0,2025-01-13 20:44:33+00:00,1058,CIC_NET,DEMO
-0.07034827,0.35961634,-1.3535813,0.30030227,1.3997391,1.0160255,0.5792228,0.40772247,-0.31687683,1.4188752,0.42923966,-0.8043787,-0.15076679,-0.67569995,-0.13886751,1.2154672,-0.17628297,-0.7945957,1.0406799,1.2765282,-0.78535515,1.4799427,0.9625052,-0.55191535,1.2188939,-1.2318958,-0.4817079,-1.094943,-0.9766341,0.8510899,BENIGN,0,2025-01-27 09:07:54+00:00,1014,CIC_NET,DEMO
1.7853532,0.6889235,1.2103955,1.135363,2.0508523,4.0731187,2.0057383,2.0719318,3.3411582,1.2571473,5.6019764,-2.4105337,1.6673908,-0.39004058,-0.52538943,0.6250658,1.1582556,0.37571457,0.9004546,-0.8116526,0.78241634,1.1320258,0.22156914,0.74785537,-0.8374322,1.5175825,0.19019479,-1.6051306,1.2153882,0.7177339,LATERAL_MOVEMENT,1,2025-01-11 16:42:58+00:00,1042,CIC_NET,DEMO
4.871632,4.6638727,4.341816,3.4739797,3.7130277,1.9213599,2.7229972,5.984234,1.2723316,3.3102415,1.4285998,-1.4333842,0.95659876,-0.722445,-0.017449996,1.5742652,1.1656835,0.5083867,0.3659662,2.077861,0.6249467,0.99620223,1.254795,-0.51778686,-0.2708266,-0.3408039,1.031129,0.09087389,0.1832604,-1.0547454,DEFENSE_EVASION,1,2025-01-10 04:45:28+00:00,1180,CIC_NET,DEMO
1.4240363,1.457147,1.1610101,0.76281255,1.6432459,0.5509911,2.019591,1.3148805,-0.66222334,0.4664494,-0.8921593,0.1204796,2.9378695,-2.6462724,2.2416618,1.49035,-1.1874945,0.90350455,0.36502653,2.2175298,-0.8374927,0.799174,0.9983206,-0.39259335,1.2977412,-0.41552314,1.3325403,2.6043603,0.93024004,0.61216986,CREDENTIAL_MISUSE,1,2025-01-07 08:18:07+00:00,1184,CIC_NET,DEMO
-0.47311398,1.8570535,0.88823575,-0.46043414,1.4991151,0.10988485,0.67684644,-0.41040316,-0.93858683,-0.88659585,-0.38138485,0.5131787,-0.29809046,-0.7912946,-0.9511116,1.2664814,-0.12249953,-1.9576482,-0.007744294,-0.4153874,0.20446435,-0.56722456,1.2868758,-0.15339148,-0.21039866,-0.31604436,0.47368875,0.39493275,-0.39084265,0.023855468,BENIGN,0,2025-01-04 10:22:32+00:00,1146,AZURE,DEMO
-0.25301382,0.8497081,-1.288788,-0.34060717,-0.19554856,1.3946823,1.175344,0.3921539,-0.99441373,0.05724153,1.8796473,-0.14869462,0.1286182,0.18641074,-0.849771,-0.80897534,-0.8100026,-0.29827258,0.44220227,0.16993599,0.50737876,2.1604106,2.5948582,0.09383919,0.923189,0.65910494,1.0769407,1.0416924,-0.5282117,1.981325,BENIGN,0,2025-01-02 17:52:32+00:00,1075,AZURE,DEMO
2.7310982,2.1665764,1.8856659,1.5984001,1.4052325,1.9876512,1.4537536,1.5779756,1.2235956,1.0664967,3.200682,-1.4021759,0.6609234,-1.7100616,0.5569131,1.8664242,0.9379636,0.5982857,0.4958397,-0.65285563,1.9512545,0.32470414,1.9370213,-0.12508257,0.5896644,0.8691279,0.62406164,-0.31733975,-1.6369833,2.3908784,PRIV_ESC,1,2025-01-14 04:50:33+00:00,1152,GCP,DEMO
-0.59711754,2.6705534,-0.47019196,1.5119318,0.7183057,0.7640508,-0.4950938,-0.27340108,-0.25920632,0.27476886,-0.0847354,-0.4067166,-0.81552655,-0.716988,0.53374267,-0.70185643,-1.0990443,0.14101014,-2.1819727,-0.006397586,0.07883776,0.5628975,0.34110194,-1.2779142,-0.1862203,0.6527795,0.41804034,-0.7818704,0.41590348,0.9148893,BENIGN,0,2025-01-16 12:29:50+00:00,1109,CIC_NET,DEMO
-0.37629902,-1.3602338,2.3740635,0.91533494,0.14270817,0.108444706,0.7467905,1.6410184,-0.90978813,0.19905543,2.0792007,-0.9586753,3.0615633,1.5395781,-1.6058702,0.3318249,0.24178348,1.6061324,0.26039243,1.0838326,0.15173548,2.1918876,-0.1604223,1.1684633,0.70730513,-0.11724289,-1.2439873,-0.05296356,0.89923644,-1.2248176,CREDENTIAL_MISUSE,1,2025-01-01 23:00:25+00:00,1182,CIC_NET,DEMO
0.8357095,1.3428869,0.09600707,0.9136967,0.14025448,0.57138145,1.4935803,-1.5539759,-0.7652189,1.2506814,1.4351206,-1.407926,1.5623035,-2.5721395,0.6255895,0.21879429,-0.73311263,-0.6715461,-0.6346837,-0.20415242,1.9860353,0.82310367,1.4344041,-0.32207716,0.23025893,-1.0715946,-0.2784447,-0.5524996,0.48863924,-0.7068544,BENIGN,0,2025-01-13 02:02:44+00:00,1060,CIC_NET,DEMO
1.563135,2.796351,2.346483,1.699466,1.5533558,1.6991302,3.2146146,2.8175282,1.6448228,1.6846092,-2.5666213,-0.33177322,-0.5682876,-2.3511312,1.7670522,1.4237825,0.7678245,0.88507265,-0.59140456,-0.39902776,1.3228921,1.6350988,-2.2153914,0.47038415,1.3816385,-0.3417421,1.5193435,0.7673476,0.4509102,-0.24465804,DATA_EXFILTRATION,1,2025-01-20 23:03:43+00:00,1182,CIC_NET,DEMO
0.092109926,-0.447414,0.29645717,0.25280392,-0.43428764,-1.9470344,-0.1949881,-1.0178733,-1.1208723,-0.68999815,0.82688236,-1.1111312,-0.8874122,0.7067738,-0.7656467,-1.1272,0.8088364,-0.12946552,0.06533993,-0.22386779,0.4233086,0.68547297,-0.12298658,-1.4981464,0.2974814,-0.34000623,0.8572848,-0.89561087,-0.31439465,-1.4818668,BENIGN,0,2025-01-29 11:36:08+00:00,1119,CIC_NET,DEMO
1.3831556,1.8253498,0.112002246,0.40591818,-0.20967914,-0.113254294,1.2935607,0.09584837,1.0751499,0.58476996,-0.6566297,1.5414796,-0.3912635,-0.13601798,-4.0552487,0.70783067,0.7072179,0.084287055,1.2075077,1.9205972,-1.9740193,-2.0496843,1.6574285,-0.23960309,0.08945715,-1.0684707,0.04433176,1.3688754,0.49642435,0.19274436,CREDENTIAL_MISUSE,1,2025-01-29 11:50:22+00:00,1076,CIC_NET,DEMO
-1.769998,0.7426925,0.009586885,-0.6079965,0.6425085,-0.84785587,0.56077325,1.2168859,0.15421446,-0.4239946,-0.5721515,0.38268533,-0.43202856,2.36649,-1.4151163,-0.12976213,0.27257138,0.15351732,-0.5607534,1.2322625,0.6668529,0.7397869,-0.6679257,-0.40273744,0.4882495,-1.1005054,0.665566,-0.100950494,1.0645956,-0.42761958,BENIGN,0,2025-01-22 03:42:00+00:00,1065,AZURE,DEMO
3.0141773,1.6105031,1.720432,0.5074287,1.4533403,0.65076685,-0.34035003,1.0043459,2.3628173,1.1358798,0.5429336,0.7931811,2.5119677,-0.9907523,-0.39727512,0.2568544,0.39918277,0.07879293,0.86435664,0.22610581,-0.5127536,0.15351872,-1.5407221,-2.151071,1.2428219,0.8372287,0.36889228,0.30466837,-0.18925257,3.0159662,PRIV_ESC,1,2025-01-08 14:44:30+00:00,1176,CIC_NET,DEMO
0.19295447,2.6080964,2.0628073,0.46165055,-0.20998888,0.016011445,-0.4008271,0.46100193,0.6737948,-1.224189,2.6144664,-0.78098255,-2.68632,-0.08179778,-1.1484407,-0.05342809,0.07092514,0.44528148,1.005855,-1.0074748,-0.36333594,0.6785467,-0.65741324,-1.877396,0.6193936,-0.5652533,-0.63181245,0.12006595,0.004138284,0.9972196,BENIGN,0,2025-01-22 11:38:13+00:00,1109,AZURE,DEMO
-0.6490551,2.8621535,-0.814141,0.21225086,-0.2685237,0.6555402,0.6187741,0.7663671,0.8613301,1.906397,-0.8466145,2.4467397,-1.3709846,-4.083662,-0.3034312,1.1269962,0.26614147,0.7898625,1.8753291,1.4703466,-0.32996443,0.19786958,0.7588839,-1.2295477,-0.80498385,0.92335427,-1.7296653,-1.0903472,-1.2133665,0.9178378,CREDENTIAL_MISUSE,1,2025-01-25 15:01:41+00:00,1017,GCP,DEMO
-0.48483583,1.3918928,0.24668108,2.3787055,0.72832626,1.6669418,1.060359,0.1491683,0.58745503,0.60837835,0.4765732,-0.40133065,2.2446153,2.7058237,0.8166265,1.3288035,-1.8100544,1.2915677,1.2415221,-0.44858602,-1.7885092,0.4271487,1.6452863,-0.36933154,-0.33166522,2.3083096,0.8959889,-1.214266,-0.71300435,2.1792781,CREDENTIAL_MISUSE,1,2025-01-15 23:59:13+00:00,1097,CIC_NET,DEMO
-0.0630319,0.06676602,1.2706367,0.33647987,1.0434257,0.8878766,0.45485866,1.8093476,-0.67527884,0.71749705,1.8370695,0.46559018,-0.81100124,3.809117,-0.3310065,0.9091436,1.8881048,-0.15556629,2.309099,0.826117,0.41156083,0.5460205,-0.0760549,-0.8097981,0.094231546,-2.0113032,-1.3106802,-0.14010271,1.5473521,1.517076,CREDENTIAL_MISUSE,1,2025-01-10 15:27:17+00:00,1051,GCP,DEMO
1.5794662,-0.93905807,0.9007628,-0.26060528,0.5327899,1.5545033,1.2578822,1.8831801,-0.8092221,-0.4228258,-0.33418325,4.5707755,0.40227255,2.7930527,0.15947323,1.3321314,1.4063361,-0.124815285,1.9493611,0.60033923,-1.3923553,-0.7813449,-0.59708035,1.4780152,-0.69663197,0.38468942,-2.110254,0.93680423,-0.7915857,0.39082164,CREDENTIAL_MISUSE,1,2025-01-12 22:10:54+00:00,1161,AZURE,DEMO
1.5904318,1.8329879,1.5323063,3.1145294,1.4087368,3.44853,1.8377328,1.4747132,2.0915103,1.3967223,1.3312211,-0.7958629,-1.6090832,2.2223153,2.494598,1.1270318,2.059459,2.000949,1.8927529,1.3450515,0.6633991,0.57121104,-0.71855336,-0.065313354,-1.1967971,0.5764423,0.43117243,0.6993223,-0.77478975,0.9644882,PRIV_ESC,1,2025-01-16 10:24:55+00:00,1127,CIC_NET,DEMO
2.8713138,4.632957,3.20605,1.8022293,1.049742,2.6181571,1.3707781,1.6654841,1.4340441,1.8188727,3.893532,0.32829437,-2.907032,-1.314085,-4.3576813,0.5205805,1.0074844,-0.35035437,-0.7194347,-1.0713325,0.14543858,0.9349398,-1.4282923,-0.6477554,1.0822738,-0.21354952,-0.10038659,0.38030544,-0.44316807,-0.7777034,DATA_EXFILTRATION,1,2025-01-15 13:36:04+00:00,1148,CIC_NET,DEMO
0.30733877,-1.3812547,-1.6122146,-0.69204336,0.7120568,1.1624657,-0.47490668,0.8302911,1.3817036,0.03775288,0.6364243,1.8665617,-0.7047891,-0.24162723,1.6005104,-0.9402279,0.15551993,-0.62828416,1.3637053,-1.1847985,-0.06714388,-1.0469619,-1.4665577,-1.8981031,-0.16466866,0.483651,0.018320499,0.23460831,-0.434403,0.98437864,BENIGN,0,2025-01-29 00:26:40+00:00,1170,CIC_NET,DEMO
3.1277988,2.5255263,2.6054356,1.9342228,4.345427,3.2082095,2.297191,2.2273743,2.0102956,2.1013293,0.6500462,-0.32679713,-2.303542,0.4332097,2.2652156,0.97461224,0.8318811,1.2050996,0.66503245,1.7880034,0.65783113,2.245938,0.70174,-0.7451652,-0.1567844,-0.5073074,0.007965349,1.0978632,-0.32385093,-0.5685141,DATA_EXFILTRATION,1,2025-01-16 04:06:15+00:00,1018,CIC_NET,DEMO
0.5162873,-0.81526124,-0.8743261,0.38197455,-1.7915512,-0.48272192,0.8558368,-1.8336009,-1.7608575,-1.4339868,-2.7311714,1.8966659,0.12048426,-0.6704556,-1.2901548,2.201214,0.6550189,-0.12838654,1.2195191,0.38876003,-0.5019796,-0.60641235,-0.59039915,-1.0160229,1.1115755,-0.5179813,1.3531847,-0.82868624,-0.59901994,-0.45241442,BENIGN,0,2025-01-06 05:02:44+00:00,1137,AZURE,DEMO
-0.8990764,-0.58642757,0.5505758,1.201993,0.2990658,-1.1906824,-0.5995028,-0.57862025,1.7005057,0.9855553,1.2142107,-0.7089512,-1.2734529,0.5733773,-0.4602124,0.2915858,0.4124682,-0.39511245,1.0041108,-1.4603995,0.10939647,0.67849016,1.7022663,0.1348144,1.2574288,1.1917601,2.3368015,0.3237347,2.0520794,0.81006515,BENIGN,0,2025-01-28 00:51:17+00:00,1033,GCP,DEMO
-1.5341376,0.028735276,-0.91655153,1.5302567,0.16857749,-1.3195548,0.8827713,1.3215497,-0.40317366,-0.44704008,0.20166798,-1.8106796,0.7097196,1.6913117,-0.65069354,1.8430592,0.99482465,-0.077022865,0.6348358,1.5976886,0.14181815,0.39257133,-0.5354771,-0.11987643,0.7008001,-0.18035111,-0.50343776,1.1509866,0.48250344,-0.4801131,BENIGN,0,2025-01-20 16:17:50+00:00,1051,GCP,DEMO
1.752803,2.1136167,1.0146002,-1.1946566,0.4070352,0.5886204,-1.584963,1.1920699,0.20915993,1.1225744,-0.30553505,0.48422068,0.5319099,0.18858777,0.49138328,-0.13710792,-1.1830385,-2.0416873,-0.61734915,0.79081357,-1.038843,1.0608052,1.3911859,0.4727184,-0.16595596,1.0247083,1.1570182,-0.22510704,0.08481267,-0.8134962,BENIGN,0,2025-01-16 15:26:56+00:00,1191,CIC_NET,DEMO
2.0862007,-0.26695734,1.5074638,0.94677395,1.7119169,1.0047951,-0.113078006,1.1461095,1.3243272,2.8652296,1.267157,-1.7825785,-1.0575296,0.94672036,-1.6852381,1.0723275,-0.74378574,-0.9548422,-0.10187573,2.4232237,-1.0914075,-0.62611693,0.012912558,-0.62515754,0.4784639,-0.8310782,-1.1010118,2.7178264,-0.93676054,0.795162,LATERAL_MOVEMENT,1,2025-01-22 12:31:49+00:00,1007,CIC_NET,DEMO
0.25776243,-0.34094703,1.1097411,-0.14090477,0.8068546,0.40415448,2.4518511,-0.34193885,1.8758862,1.4851061,0.8667905,-1.6962684,0.75020486,1.6964699,-2.724401,0.53086567,-0.34502292,1.6784642,0.79655737,0.18711814,-1.0015985,0.9224674,1.3843582,0.57533866,0.642449,1.1723839,-0.36185828,2.134101,-1.0595694,-0.24336423,PRIV_ESC,1,2025-01-04 07:19:42+00:00,1160,GCP,DEMO
1.0284425,1.8635882,3.5309124,1.5615948,2.2215848,-1.1081429,2.2276905,2.7984712,1.9229414,0.73370045,0.6603071,0.15700603,2.197155,1.8044884,0.30508834,2.244682,0.5108988,0.035487372,0.09707143,0.3377963,-0.49434704,1.2217917,0.9136463,0.2708776,-1.6597372,0.29505554,-0.31079656,1.4062351,0.89543194,0.1421628,LATERAL_MOVEMENT,1,2025-01-10 19:49:04+00:00,1097,CIC_NET,DEMO
